"gene","pval","effect","fdr"
"C19orf47","0.534228713104836","-0.0040490618127681",0.60447308946168
"C19orf53","0.0163641900990645","-0.0245157323013718",0.0310875264483583
"C19orf66","0.205747895710649","0.0105949275480266",0.269432472138403
"C19orf70","0.0330312811133716","-0.0185013587195216",0.0561353622521832
"C1D","0.0199003761572887","0.0158309873947418",0.036570302061176
"C1GALT1","0.112724222671645","-0.0173253751365311",0.160684473831801
"C1GALT1C1","0.0379146932445046","0.0286423913357412",0.0631216487711308
"C1orf109","0.0404802546662628","-0.0209603591522745",0.0667444666988886
"C1orf116","0.000999710028956011","-0.135168268071899",0.00305819318357708
"C1orf122","4.0285854635627e-06","-0.0652714309969217",6.491751255297e-05
"C1orf123","0.000549701936428217","0.0184362573410289",0.00190472766033093
"C1orf131","0.00315307412247062","-0.0260215035296401",0.00778909310872181
"C1orf174","0.542440336436636","0.00254816752898623",0.612471662240994
"C1orf198","6.0445826318232e-06","-0.0708091113566734",8.2461499287133e-05
"C1orf21","5.1150576010756e-07","0.119237648980037",2.88300803596009e-05
"C1orf210","0.000119080740123798","-0.106241314004522",0.000595273058007774
"C1orf226","7.72583040894986e-07","-0.106699662003048",3.45702684684576e-05
"C1orf35","0.0759915565088965","-0.00985773395014244",0.114616195707642
"C1orf43","0.0332463954962175","-0.0405467471436481",0.0563673306338661
"C1orf50","0.503585203096273","0.00497077238595134",0.576022587651103
"C1orf52","1.70623790168983e-06","0.035923220175144",4.29590141594679e-05
"C1orf53","0.000235699039650561","-0.0895938469467603",0.00100417267336866
"C1orf87","0.230487405840954","-0.0848260142201659",0.297008234131859
"C1QA","0.56313939259976","-0.0119127504862924",0.63138401633386
"C1QB","0.00209811915537434","-0.0704475693242217",0.00556465653752222
"C1QBP","0.0609314735131484","0.0236420406025007",0.0947718924945078
"C1QC","0.00614652306741787","-0.0450511218595647",0.013618590983073
"C1QTNF3","0.0434680691754272","-0.0298663650911143",0.0708916459347636
"C1QTNF5","0.0115487470666155","0.0491155486027655",0.0231355752952445
"C1QTNF6","0.26150686766956","-0.0193349176873054",0.330507632776942
"C1QTNF7","0.000517949182430063","0.111590733592662",0.00182312510601976
"C1R","0.00142753046550975","0.0640005176000392",0.00407170113683579
"C1RL","0.000150795784416989","-0.0645106159090876",0.000708351537830939
"C1S","0.000750519822633097","0.0742045633754085",0.00243918942355757
"C2","1.58098487393828e-05","-0.170035492429567",0.000143215856423455
"C20orf194","0.699931427867702","-0.00246329651955901",0.75493846634612
"C20orf27","0.753825033990324","0.0037243501547416",0.800933605544342
"C21orf2","0.814199945752819","-0.000939399627588378",0.850212456244464
"C2CD2","0.127681009081678","0.0133173812888668",0.178871181515962
"C2CD2L","0.000288880154245941","-0.0349010652686227",0.00116898971831406
"C2CD3","0.0132096872496275","-0.0282219399834059",0.0259472732481285
"C2CD5","6.5187953915844e-06","0.0288674351992707",8.49587697533037e-05
"C2orf42","0.657838854665177","0.00303443748885424",0.717263158957138
"C2orf49","0.00129649019067812","0.0273649500933676",0.00376151388336508
"C2orf68","0.148927638244017","0.0134701457025888",0.203872249859956
"C2orf69","0.932859240196325","-0.000845382205664658",0.945832916767814
"C2orf76","0.00068328291723156","0.0334517190988388",0.00227419913248035
"C2orf88","0.149412822034271","-0.0269825231791323",0.204361409261894
"C3","0.00236195740994328","-0.104965373818445",0.00613583747913715
"C3orf38","0.461229699566488","-0.00338040919038374",0.535301356616073
"C3orf58","0.000977382039943939","0.0732758911009498",0.00300908193581389
"C4A","0.00516135205836349","-0.102310533020998",0.0117824151572812
"C4B","0.00734590490009236","-0.0849834852035907",0.0157550556259218
"C4BPA","0.112556300811547","-0.1033973434223",0.160470207962395
"C4BPB","0.000149728091268328","-0.195294438245142",0.000704061968900038
"C4orf19","0.685922633945319","0.00571320634730232",0.742641435564179
"C4orf3","0.000368133251181267","0.0752963410077874",0.00140780458162605
"C4orf33","0.00679244868026951","-0.0544188860172274",0.0147661223338015
"C5","0.00563615259887126","0.029615356528527",0.012672652019125
"C5orf22","0.00415525965311261","-0.0170386530999596",0.00978472382915122
"C5orf24","0.00865097418261654","-0.0256411462118827",0.0180527427813567
"C5orf51","9.04574883589024e-06","-0.0239902459234317",0.000103300638021889
"C6","0.171425355661548","0.0737108941346706",0.229949760726966
"C6orf106","0.00431307087671019","-0.0193004691305452",0.010114517472841
"C6orf132","1.76133180121406e-05","-0.139000942870928",0.000153979182861892
"C6orf203","0.0113570502972717","0.0201351572980417",0.0227966518411976
"C6orf47","0.2475154410938","0.00723308639958864",0.315513808181256
"C7","5.72433950774665e-06","0.350130422150492",7.95211980702671e-05
"C7orf25","0.593506237192667","-0.00330118030885485",0.659990523433407
"C7orf26","0.180969528011166","0.00968844684640646",0.241107501281543
"C7orf43","1.5608150533663e-05","-0.0436942051505829",0.000142238502250417
"C7orf50","0.00619546337847881","-0.0340869857583728",0.013710358855774
"C8A","0.0715994997678956","-0.048663160615221",0.108983838547659
"C8B","0.0673607323267168","-0.0973159228921499",0.103395377074848
"C8G","0.376836401354932","-0.0257173096333096",0.452213606208519
"C8orf33","0.000250394678185219","-0.0235549285730561",0.00105009052107773
"C8orf37","0.514142723706906","0.00692666346404136",0.58581928496387
"C8orf59","0.802790137501907","0.00147428169884489",0.840513157520092
"C8orf82","0.0154579497292655","-0.017851341689301",0.02963776475548
"C9","0.792499396860207","-0.00999211911253464",0.832224821800768
"C9orf152","0.000165004292643725","-0.170236809294611",0.000756380341480013
"C9orf16","1.29790770760598e-06","-0.0825867037710265",4.05062771897716e-05
"C9orf64","0.0207053572265568","-0.017601950332823",0.0377829235894297
"C9orf78","0.109677251966373","0.0109461025332701",0.156807153619322
"CA1","0.13016248420051","-0.037134377387385",0.181788615865019
"CA12","0.7641963978671","-0.00796692226836127",0.808559360706244
"CA13","0.995040147200738","-7.70171912420903e-05",0.995805058361556
"CA2","7.38905193543523e-05","-0.115004064778429",0.000420065067296452
"CA3","0.00907588798567095","0.0876298654606866",0.0188230694614063
"CA4","0.0111035943628859","0.128157429792402",0.0223476401256412
"CA5B","0.147903536289724","-0.00974282353575251",0.202683447550113
"CA8","0.00506573710784052","-0.0766062162012193",0.0115931848979786
"CA9","1.67550277293266e-06","-0.197533096631677",4.29590141594679e-05
"CAAP1","1.10996998924934e-05","-0.0420744342943509",0.000115866626712821
"CAB39","0.560945309414144","0.00327259354064713",0.629388648693806
"CAB39L","0.000245959815382645","0.0682567753847373",0.00103673996187884
"CABIN1","1.8811783415417e-05","-0.0533621098850805",0.000159768669398598
"CABLES1","0.000344587007937184","-0.0561820412176365",0.00133911360483222
"CACFD1","4.86099536419605e-05","-0.0748117314749569",0.000308268968364082
"CACHD1","0.0479797139080593","0.0283506820286653",0.0772507301844778
"CACNA2D1","1.08598371473908e-07","0.16188876663599",2.02081643053856e-05
"CACNB2","2.64764871226942e-05","0.0886238969643408",0.000202586252853999
"CACNB3","0.0022043739210445","-0.0389369769277177",0.00578702551141698
"CACTIN","0.518294900002535","-0.0049298616495318",0.589444830116448
"CACUL1","0.73394828395799","-0.00248818652823324",0.783468514900921
"CACYBP","0.352527660438276","-0.00601168602475",0.427292532447624
"CAD","0.000646159674567189","-0.0328702868029296",0.00217366301747168
"CADM1","0.000910872360567362","-0.0613890090159011",0.00284565643532752
"CADM4","0.34439621603088","-0.0141211097617",0.418464362225255
"CADPS2","0.0231257355449959","0.0361705337346659",0.0415342585773645
"CALB1","0.941842780610223","-0.00245840707676898",0.953032784776922
"CALB2","0.0141750738233733","0.0945579397101413",0.0275021178949118
"CALCOCO1","0.00287658587962559","0.03167102540126",0.00723153851614566
"CALCOCO2","2.88898152618787e-07","0.0657879936984761",2.41534758239909e-05
"CALCRL","1.66557044468685e-05","0.115518384076439",0.000148516080845707
"CALD1","0.220185310818745","-0.0145840207108568",0.285385967499818
"CALM2","0.136123887351706","0.0130665901109634",0.188841069483346
"CALML3","0.0123454560695065","-0.104820340853445",0.0244840350732128
"CALML4","0.0258151071939601","-0.0390271808451794",0.0456305455077773
"CALML5","0.0804232566294766","-0.0728905123297443",0.120581957496614
"CALR","0.992550899986938","-6.63625237866672e-05",0.993750423157654
"CALU","0.0153612680104053","0.0193744127594424",0.0294834109896427
"CAMK1","5.75418831766435e-05","0.0561213118411588",0.00034733554536029
"CAMK1D","0.319261283128088","-0.00598723670777512",0.392159060944368
"CAMK2D","0.556944150036294","-0.00360141443128525",0.625823925928575
"CAMK2G","0.0867256927554435","-0.0125226461011614",0.128571862384961
"CAMK4","0.0273760308226305","0.0252039288929586",0.0479304070867688
"CAMKK1","0.00989592669776561","0.0407347266198803",0.0202382360854439
"CAMKK2","0.00012831980278091","-0.0289470409188457",0.000629036236009916
"CAMKMT","3.16459692692568e-06","-0.0420145149662979",5.78262280628002e-05
"CAMLG","1.15745858766891e-06","0.0709305656870622",3.82171018457492e-05
"CAMP","0.144442996735953","-0.0600195371415194",0.198628192131393
"CAMSAP1","0.00364193782146638","-0.0236674989362839",0.00876409161185011
"CAMSAP2","0.896866476350943","-0.00108846395697881",0.917094277265052
"CAMSAP3","1.3724448097272e-05","-0.198901775529487",0.000131931324378101
"CAND1","0.809786159113422","-0.0011739552310619",0.846820880802793
"CAND2","0.000411133780444323","0.0738882447889567",0.00153175067096857
"CANT1","0.000859255645171214","-0.0342027944848095",0.00272741090018992
"CANX","1.45906450856249e-05","0.0693634404743408",0.000136513910333983
"CAP1","0.00438115084400652","-0.0196406681793335",0.0102504307166705
"CAP2","0.283953219193181","0.0071352813100013",0.354523316414229
"CAPG","0.00183390133693866","-0.0298144295035304",0.00498280944648837
"CAPN1","1.35773633584614e-06","-0.0741077379905937",4.08514092598366e-05
"CAPN13","0.00518910849730481","-0.175442701005727",0.0118250426946583
"CAPN15","1.71119523097628e-06","-0.0725026517599546",4.29590141594679e-05
"CAPN2","2.34007125949914e-05","-0.0371699283745539",0.000186082629911131
"CAPN5","0.296789462757081","0.0133135085138723",0.368379511591566
"CAPN6","0.499454783559455","0.0314728879403309",0.572375684428737
"CAPN7","2.79370127368719e-05","0.0391945818467677",0.000210082592000375
"CAPNS1","0.00336359161791382","-0.0327879834314827",0.00822441921493122
"CAPRIN1","0.455454281874707","0.00343972270800719",0.529745356825042
"CAPS","0.00410500218037577","-0.0720951535912659",0.00969736303182754
"CAPZA1","0.00279033302738276","-0.0241147342058233",0.00705557849016068
"CAPZA2","0.087860656995397","-0.0138378694288582",0.13006402975943
"CAPZB","0.631279826952834","0.00206700210757749",0.694755451903234
"CARD10","0.000453788476362881","-0.0812803605541369",0.00164887335928825
"CARD16","0.0247310572984103","0.025310345951268",0.0440183838203932
"CARD19","0.531435838896049","0.00507355065398873",0.601910862522955
"CARD6","0.00218076723155358","0.0395680079015167",0.00574207794890141
"CARD8","0.10745672707199","0.0120301087794326",0.154019055332973
"CARD9","0.00810009796125306","-0.0620240055776279",0.0171029176832482
"CARHSP1","0.0469804544834269","-0.0122828381830687",0.0758831764812955
"CARM1","1.97910872352924e-07","-0.0644618163717756",2.14709735684785e-05
"CARMIL1","0.00479740900930926","-0.0224431517050644",0.011059647938739
"CARNMT1","0.527928699289164","-0.00350743510039131",0.598459290536404
"CARS","0.00188973089714978","-0.0241525786329393",0.00510709302067792
"CARS2","0.00770724760259755","0.0202907418341962",0.0163873419044497
"CASC3","0.236548968662081","0.00861744508121887",0.303743941301613
"CASC4","1.62205888466801e-05","0.0634300467406059",0.000145633720354479
"CASK","0.225405422071985","0.00827430725492606",0.29132316144405
"CASKIN2","0.0232994715800272","-0.0186214575978522",0.0418133289698282
"CASP1","0.22711832430446","0.0129133197052824",0.29320431922178
"CASP10","0.274558991840475","0.00789526939769991",0.344328055313491
"CASP2","2.4307890312146e-05","-0.0553611365277117",0.000190881826030598
"CASP3","0.016862348973093","0.0255632688742633",0.0318744215291011
"CASP4","0.99852310211704","1.6299841723022e-05",0.998632685424998
"CASP6","0.000390618671758414","-0.0297303552336873",0.0014764446104249
"CASP7","0.477508631528209","-0.00684262573599803",0.551455602473269
"CASP8","0.00380792622636822","-0.0205072250606321",0.00908419678033864
"CASP9","0.24222814218583","0.019992836237942",0.310075159395908
"CAST","0.22200182313237","-0.00846267681944091",0.287535903099103
"CASTOR2","0.379415260119652","-0.0104617245191818",0.454589963906178
"CASZ1","6.87582969203887e-05","-0.0604085008110529",0.000395736120300708
"CAT","0.667442853768655","0.00311880361768124",0.726084126345201
"CAV1","5.37541802153701e-06","0.103083666484764",7.74252073664822e-05
"CAV2","2.84662929312509e-06","0.0832050701789283",5.55858925127326e-05
"CAVIN1","0.000151806135330173","0.0578792861146843",0.00071163030414808
"CAVIN2","2.0302149405451e-06","0.135607709575909",4.69957717172424e-05
"CAVIN3","0.000563518664022976","0.0847835697638853",0.00193859780492313
"CBFA2T2","0.00233257544170239","-0.0235911822909327",0.00607509574170731
"CBFB","0.120540684088021","-0.0170350196551766",0.170308101409943
"CBL","0.00128942488074407","-0.021729044875371",0.00374578544412519
"CBLB","0.000295568966278141","-0.0314311991314022",0.00118971730993494
"CBLC","8.04422506545464e-06","-0.191071172855201",9.58935255289819e-05
"CBLL1","0.56081761393026","0.00438199819273188",0.629322856267265
"CBR1","0.0220334703321542","-0.0453346794123023",0.0398473933591826
"CBR3","0.105713258213966","0.0289388339427754",0.151926340025843
"CBR4","0.208799338143418","0.0140811197576232",0.272801199785085
"CBS","0.0888341678474216","-0.041664682204828",0.131270596982901
"CBX1","0.0814223323234053","-0.0151000212591611",0.121899410951732
"CBX2","3.41088267395073e-05","-0.118935054388317",0.000240581451737373
"CBX3","0.329447829329791","0.00759993753214849",0.402555385985839
"CBX4","2.55702007399521e-05","-0.0652962553924851",0.000197366689907052
"CBX5","0.0536988247950342","-0.0125557421680883",0.0851945317474141
"CBX6","0.0073403552516041","0.0452287163736763",0.0157502106230042
"CBX7","4.38572220961028e-07","0.144863381484848",2.73747167782044e-05
"CBX8","1.23182471683078e-05","-0.0778260834895586",0.000124550817728515
"CBY1","4.2417039100826e-07","-0.0623855846775832",2.70312221906173e-05
"CC2D1A","1.25204400723737e-07","-0.0712531882583449",2.07583260113528e-05
"CC2D1B","1.03082925780197e-05","-0.0266359810014488",0.000111278223928439
"CC2D2A","0.25190246221512","0.0139728192223311",0.320120922907041
"CCAR1","0.0198475568234686","-0.0088214008355727",0.0365100495220568
"CCAR2","0.000129928458602267","-0.0312553799796667",0.000635526471333048
"CCDC102A","0.370582641631104","0.015619994588698",0.446001005439019
"CCDC115","0.0880406515313393","0.0186548024255968",0.130203579585377
"CCDC117","0.660010216702091","-0.00282419385039656",0.718942517906545
"CCDC12","0.44002429292834","0.00407470756752781",0.514292853848398
"CCDC124","0.39430907675521","-0.00557374525261134",0.46953333548546
"CCDC127","0.00489664411905775","0.0281525008789091",0.0112770072926392
"CCDC130","0.0390614206068163","-0.0156323499695264",0.0647212229072576
"CCDC134","0.000242242106815534","-0.0562394380324557",0.00102533781672548
"CCDC137","4.18380665094722e-06","-0.0935317060499246",6.65393193893229e-05
"CCDC149","0.000935273027852709","0.0383728468649224",0.00291090952965223
"CCDC170","0.254989533893859","-0.0346102163041807",0.323502662171062
"CCDC174","0.387030865744509","0.00523305730204937",0.46231646081134
"CCDC186","0.357364840541276","0.00301905529115332",0.432434708784046
"CCDC22","1.34218584953231e-05","-0.0356752501786529",0.000130493158610712
"CCDC25","5.62685767796317e-05","0.0276059885778399",0.000341622611720709
"CCDC28A","0.366271613967056","0.0100120083105567",0.441687603292547
"CCDC32","0.0150129963704932","0.0235496686230281",0.02887577794941
"CCDC43","0.00665506028915208","-0.0247429834760328",0.014503148718321
"CCDC47","0.00225363381534084","0.0383869859715715",0.00589815191246441
"CCDC50","0.486833857944381","-0.004361365012577",0.560449336463762
"CCDC51","0.0249433805324781","-0.0270066684087383",0.0443356791091229
"CCDC58","0.00279993539564194","-0.0260552363461954",0.00707397040767535
"CCDC6","0.000227456804182296","-0.026632533985259",0.000980053832866791
"CCDC61","0.0207194324985141","-0.0238786112179871",0.0378010387105023
"CCDC71L","0.0493879671414102","0.0347240127376665",0.0792891737271854
"CCDC8","0.0828619329946509","0.0492235765644222",0.123729443778511
"CCDC80","6.18011657079988e-06","0.191912529647868",8.30669650585536e-05
"CCDC82","0.0402326969152439","-0.011905736864077",0.0663722967032255
"CCDC85B","0.105521741267025","0.0231573374475584",0.151698947494305
"CCDC85C","0.00359706180932822","-0.0514034901840512",0.00868805307935544
"CCDC86","0.0221447734277357","-0.0324720067706281",0.0400327951293306
"CCDC88A","0.0581292270636708","0.0208835096352058",0.0911287882730487
"CCDC88B","0.0012010900053528","-0.0471573253196735",0.0035445379594495
"CCDC88C","2.81925701033203e-06","-0.100619556885567",5.5251374484206e-05
"CCDC9","0.57000161922611","-0.00458854975135092",0.63782229322293
"CCDC90B","1.6733502061563e-05","0.0424277689941688",0.000149001535445983
"CCDC91","0.569245166255456","0.0109318245747861",0.637054058711282
"CCDC92","0.00319212693605094","-0.0262209657862227",0.00786850223647071
"CCDC93","0.0900745676208174","-0.00906443326093709",0.132888058074876
"CCDC97","8.14412986087956e-07","-0.0469697705250721",3.46810539356053e-05
"CCDC9B","0.882136273001962","-0.00245854496449416",0.905180481462322
"CCL14","3.68465570098815e-06","0.270192696606535",6.19525228839576e-05
"CCL18","0.000131262092261449","-0.193736245230756",0.000638991157467193
"CCL20","0.00600596489336848","-0.142104577972209",0.0133560236263298
"CCL21","0.000233383518348306","0.174700216677307",0.000998040357910893
"CCL5","0.391691913144015","0.0101178192458871",0.466843892817344
"CCM2","2.38321810518632e-05","-0.030098078322936",0.000188526619727109
"CCNA2","1.4608420160006e-07","-0.0710987226346713",2.12862874965385e-05
"CCNB1","1.34839777245571e-06","-0.116403160649117",4.08514092598366e-05
"CCNB2","3.83923977714571e-06","-0.18004275265409",6.33822320455233e-05
"CCNDBP1","0.013947712257677","0.0301376491270005",0.0271418966056397
"CCNE1","2.30624869566022e-05","-0.18256633518067",0.000184358283890803
"CCNH","0.000388679120883176","0.0606203570758335",0.00147033326218696
"CCNK","0.00848045522695149","-0.0228903044915754",0.0177660663179791
"CCNL1","0.0286127763988642","0.0150551528432845",0.0498467274560982
"CCNL2","0.0596614149326989","0.0226776272524305",0.0931975500598262
"CCNT1","0.00873218480327833","0.0246655206935551",0.0182097025428548
"CCNT2","4.6312868928756e-05","0.0408085188748435",0.000297870329058121
"CCNY","0.000864130713392148","0.0400694110012689",0.00274172413529127
"CCP110","0.634660059922336","-0.00368066501806041",0.697666722083504
"CCPG1","0.000846915456930051","0.0492233542351848",0.00269293110921268
"CCS","0.00791573953385818","-0.0210031285942658",0.0167875574521875
"CCSAP","0.000394807465106861","-0.0614877567330719",0.00148813710884999
"CCSER2","0.921205414889115","-0.0012071787832808",0.936762603938446
"CCT2","0.496221168200453","-0.00690906203717723",0.569314302632598
"CCT3","0.284496552844547","-0.0101757354639254",0.355007132147386
"CCT4","0.060526784138109","0.0162671092533846",0.0942228534080265
"CCT5","0.0363410925154673","-0.0270714207615085",0.060810939422228
"CCT6A","0.211805578113442","-0.0121102043316155",0.276095584801573
"CCT6B","0.00208165529913781","0.0785290861028748",0.00553064861254894
"CCT7","0.149955081711119","0.0114925415911107",0.205032357034273
"CCT8","0.416892903156127","0.0057721570173549",0.491480598507346
"CCZ1","0.000359122072222409","-0.0282573570407896",0.00138262756407385
"CD109","0.585377799184927","0.010919768853505",0.652943437450703
"CD14","0.310934549133584","-0.016405766042073",0.383170594490108
"CD151","0.000320681348428008","0.0631898093008828",0.00127022780489765
"CD163","0.00700197278809683","0.0431844916602673",0.0151407930734172
"CD164","2.61459283131956e-06","-0.0936922048667285",5.25977582159275e-05
"CD177","0.129922324204175","-0.0577346474052623",0.181481014787346
"CD200","0.160103212019751","0.0269005622274811",0.216761338751447
"CD209","0.289545495248202","-0.0149647337043676",0.360320647029478
"CD248","0.000261719644164475","0.113799913107725",0.00108655012281278
"CD276","0.0663862872953648","-0.0225999721605278",0.102002737501713
"CD2AP","0.000301198975404803","-0.027478813984831",0.00120579217226143
"CD2BP2","0.00467714291511222","-0.0280319455197128",0.0108372243542888
"CD300A","0.128847675016405","-0.0192749499391307",0.180090316322776
"CD320","0.757540091443739","-0.00308222873643216",0.803448290375168
"CD34","0.0054560322813877","0.0383618002378899",0.0123376729975896
"CD36","0.0602722583207141","0.0746527752536287",0.0938885719136536
"CD38","0.00937601198063317","-0.0250213056675237",0.0193705729266629
"CD3EAP","0.0163985438901717","-0.0269221201892523",0.0311398063078005
"CD4","0.0327125702589154","-0.0247138875866283",0.0557214304242049
"CD40","1.34984347101606e-05","0.117343465100364",0.000130863016503929
"CD44","0.00116080340678245","0.05367582210632",0.00344910382980387
"CD46","0.000497423732715669","0.049934307405471",0.00177114666335448
"CD47","0.0211326951341147","0.0364546910042035",0.038447245110239
"CD48","0.0314832062128412","0.0558791896840731",0.0539608132923607
"CD53","0.507206028522801","0.0107690210418575",0.579001445312324
"CD55","0.00606988707720685","0.0586746165941509",0.0134717196625879
"CD58","0.192889348177068","0.0079760142477987",0.254385040511957
"CD59","0.000122858661924716","0.0504731991394525",0.000609477945628708
"CD5L","0.00971896136942593","-0.166653214451181",0.0199571381858427
"CD63","0.000112345480859027","0.0700590068445476",0.000570235794951427
"CD74","0.00436579745523875","0.0375353832462202",0.0102197565398384
"CD81","0.765609909265602","-0.00519512873381422",0.809491020203902
"CD82","0.00547772372367725","-0.0258417636895413",0.01237750961911
"CD84","0.00944491118852282","0.031217087599724",0.0194726824776385
"CD9","7.75907637149877e-05","0.053600376678295",0.0004353969394918
"CD93","4.76701983597708e-06","0.0818706998514744",7.17072407103508e-05
"CD99","0.632426591370001","0.00330651910038182",0.695631083543129
"CD99L2","0.000761862505401017","0.0314172284733537",0.00246988723291336
"CDA","0.0651603456666054","0.0363446778022056",0.100322052721706
"CDAN1","0.179726482150481","0.00684221074164193",0.239907343172306
"CDC123","0.253693479845267","-0.015227430739584",0.322037704670556
"CDC16","0.212011011703059","0.00604052177351877",0.276208049838558
"CDC20","2.04538205479179e-06","-0.17748897256448",4.69957717172424e-05
"CDC23","0.523434581461836","0.00344787398357771",0.59432585856737
"CDC26","0.0162281922849497","0.0242880955344074",0.0308806674238352
"CDC27","5.59916348608319e-05","0.0414939045283528",0.000340516368243886
"CDC34","0.0677261890760328","-0.017705270776247",0.103868859146733
"CDC37","0.103784183480375","0.00833623488410618",0.149673249573771
"CDC37L1","0.000124124792103154","0.0376833219012145",0.000613754330133501
"CDC40","0.0417704317168331","0.0122813088747725",0.0685986563769148
"CDC42","0.000266529891730071","0.0327474034433394",0.00109854676767804
"CDC42BPA","0.143178193939017","-0.0132824930287621",0.197305743439628
"CDC42BPB","2.88767696363233e-06","-0.0448924852374036",5.57529664609776e-05
"CDC42BPG","3.43970181418543e-07","-0.207757357811696",2.56272474797634e-05
"CDC42EP1","0.487823860632905","-0.00731061415705236",0.561163701331439
"CDC42EP2","0.325875191573163","0.0134047908960515",0.398992425205728
"CDC42EP3","0.00301705964779723","0.0640232940675235",0.00752036777089063
"CDC42EP4","8.79933804745007e-06","-0.0512856664719672",0.000101409510744443
"CDC42EP5","0.0011795241491809","0.081481822880063",0.00349333882726212
"CDC42SE2","0.737714842131902","0.00368422718555239",0.787212571000939
"CDC5L","0.0222190680481459","0.0159576772369283",0.0401352561194754
"CDC73","0.00638314763570629","0.0198206562548143",0.0140540286069561
