"gene","pval","effect","fdr"
"CYTIP","1.85370635486051e-06","0.0101932737835973",3.64244285571152e-06
"D2HGDH","0.0735369418144196","-0.00369485946718157",0.0901117875752439
"DAAM1","5.21473619646705e-08","-0.00673616224275952",1.17814410364626e-07
"DAAM2","2.70036065618196e-06","0.0130346122481431",5.23188134324987e-06
"DAB2","1.78922618938352e-19","0.0112010020836583",1.16389703627302e-18
"DAB2IP","0.0439588221329555","0.00263304290185201",0.0554357841460844
"DACH1","3.95605921218076e-25","0.0420016518454748",4.76052336215151e-24
"DACT3","2.97672551931041e-11","0.0160668970581825",8.97180261398125e-11
"DAD1","0.00128780593080345","-0.00575107614968173",0.00192785892622886
"DAG1","2.66207924385403e-38","-0.0300583493151487",2.71784279854108e-36
"DAGLB","1.27079503481483e-18","-0.011443125886712",7.58488679548864e-18
"DALRD3","0.0293708070024176","-0.0045473648180448",0.0378611718655567
"DAP3","3.99785765948756e-09","-0.00845516094540988",9.94746573611335e-09
"DAPK1","2.26108588944234e-13","0.0147839334914902",8.2786983924882e-13
"DAPK2","6.47658064481134e-33","0.0366916599373423",2.49271252674703e-31
"DAPK3","0.00746648170169954","-0.00358368511181373",0.0102945128052746
"DAPP1","1.39897294663193e-10","-0.0130435662168606",3.9837459217214e-10
"DARS","0.700500506667859","-0.000326912312562544",0.731104531816589
"DARS2","3.87366924203817e-24","-0.0142116446631598",4.15146055011362e-23
"DAXX","0.0635844658285042","0.00207582994293021",0.0785510188941682
"DAZAP2","2.55077091020167e-16","-0.0131705210832126",1.22657050362152e-15
"DBH","0.00240387735238406","-0.0109529397027623",0.0034944853778137
"DBI","2.01472702688496e-09","-0.00793951847222912",5.14638857881412e-09
"DBN1","8.23207169073972e-28","-0.0227421959577035",1.4650066665777e-26
"DBNDD1","7.78117355262692e-18","-0.0576938793429408",4.31501442463856e-17
"DBNL","7.27298669686551e-16","-0.00884793620015822",3.35908085585231e-15
"DBT","0.847150660302229","-0.0002062712180666",0.865990119547989
"DCAF1","0.000163391563750206","0.0027472771790647",0.000268690196136529
"DCAF10","0.192979340207181","0.00196463543892328",0.223264412910106
"DCAF11","5.25615644390234e-13","-0.00793488758434646",1.84507641510709e-12
"DCAF13","6.39110504759706e-14","-0.0133965875805446",2.46372527252162e-13
"DCAF15","0.0327199231179825","0.00615933577619066",0.0419387517274101
"DCAF16","2.42005668755826e-05","-0.00697214110184363",4.32187991394358e-05
"DCAF5","5.16020898143536e-07","0.00529518734729129",1.0682789095185e-06
"DCAF6","1.58489254673008e-08","-0.00620769373897639",3.75381509419659e-08
"DCAF7","0.000151541387548167","-0.00388644058234877",0.000250051023788648
"DCAF8","0.10269949516166","0.00143829661179101",0.123491495607853
"DCAKD","9.97863729513009e-24","-0.0139410693746781",1.0166260832507e-22
"DCBLD1","2.47142604936733e-05","-0.0104098716860818",4.40955872936235e-05
"DCBLD2","1.5203320445606e-12","-0.017995008063559",5.1271559458252e-12
"DCHS1","2.0455832117069e-17","0.0170591285405325",1.09492889461066e-16
"DCHS2","0.0193984054207725","0.0102380419852983",0.0255250487282692
"DCK","3.30203033653029e-07","0.00512793392033045",6.94715666681286e-07
"DCLK1","2.16970074295466e-08","-0.0125138413800487",5.07694270347823e-08
"DCLK2","0.00258520624612769","0.0055161143003104",0.0037452808676557
"DCLK3","0.000416360721797492","-0.0150952386390565",0.000654715084421834
"DCLRE1C","0.449776040675128","0.00188860503792204",0.487579950654752
"DCP1B","0.727881293201188","-0.000367134315223783",0.756587789385738
"DCP2","0.00762420879638822","0.00273160572191355",0.0105023719807086
"DCPS","7.81814523985841e-16","-0.0107036875108142",3.59375311286193e-15
"DCTD","2.03995889375274e-06","0.00436523208877865",3.9938557348623e-06
"DCTN1","1.59678014745013e-09","-0.00614137101848883",4.11103291837817e-09
"DCTN3","8.12662990018019e-12","-0.00747605536337448",2.56910636903024e-11
"DCTN5","1.22221974176031e-28","-0.0152541684833533",2.46964776569443e-27
"DCTN6","0.0186887204822857","0.00297320200904466",0.0246413675853302
"DCTPP1","7.51984420469541e-12","-0.00983830912427047",2.38349571703728e-11
"DCUN1D2","3.57623366104723e-10","0.0240960462269568",9.8010427461139e-10
"DCUN1D3","6.95031055015422e-05","0.00955763055288461",0.000118848839961117
"DCUN1D4","0.0982714320210928","-0.00191280186591508",0.118578579145631
"DCUN1D5","2.98976936962515e-08","-0.00819802352252319",6.91410899284557e-08
"DCXR","2.52812053727935e-19","-0.0133988888832691",1.61743015112615e-18
"DDA1","2.71390715323198e-08","0.00646442002934627",6.30018800363738e-08
"DDAH1","3.49768177633241e-19","-0.0129418990075515",2.19572916172479e-18
"DDAH2","7.31894208884412e-18","-0.0136863717472857",4.07032220869834e-17
"DDB2","0.0765027008281628","0.00174603277767038",0.0935333033319489
"DDHD1","1.04765016254373e-09","0.00556642341081393",2.74848767284599e-09
"DDHD2","3.18802789415437e-05","-0.00448165161172659",5.63937307047296e-05
"DDI2","1.88567070609457e-34","-0.0224304394789859",8.56202697837503e-33
"DDO","1.31172670092155e-09","0.0145355095357546",3.40536329556695e-09
"DDOST","0.018253533511026","-0.00306181613650225",0.0240839370865789
"DDR1","4.79224873481052e-33","-0.0244590855394106",1.87419437415029e-31
"DDR2","8.28778999970063e-08","0.0197122558236782",1.84027644704891e-07
"DDRGK1","4.99725578876289e-08","0.00782556775254045",1.13006257624647e-07
"DDT","2.41914650458416e-13","-0.0128015092846664",8.83740186363908e-13
"DDX10","0.00267577559607461","0.00387497630657863",0.00386886516194509
"DDX11","9.5433196058707e-09","-0.0172221578249498",2.30078689677703e-08
"DDX17","4.11772616426153e-36","0.017203123336739",2.77346014355365e-34
"DDX18","4.52805550970407e-21","0.00984703176517787",3.46353394232017e-20
"DDX19B","0.014120704432959","0.00188651328502598",0.0188853712486582
"DDX20","0.125185688950981","0.00139327013102858",0.148905567468183
"DDX21","9.02231388715818e-26","0.02213519846847",1.18805836412971e-24
"DDX23","1.57713190737419e-10","0.00563084760911942",4.46355482043253e-10
"DDX24","1.17221509149758e-35","0.0248325538705459",6.93250864172868e-34
"DDX27","1.23199660607403e-11","0.00800745905334849",3.83599842128797e-11
"DDX28","0.00265037273992083","0.00470802846417373",0.00383442201737651
"DDX31","4.64099853919892e-08","-0.00775126739476917",1.05367614306391e-07
"DDX39A","0.0364808924692496","-0.00235767616432114",0.0464524321989303
"DDX39B","0.706227243118289","-0.000343093643635217",0.735897123059147
"DDX3X","1.47879633175086e-34","0.0263221625843597",6.89559885656327e-33
"DDX3Y","2.029859125439e-13","0.0259700552641586",7.4687419035026e-13
"DDX4","8.5402005050941e-06","-0.0389379008433879",1.5858970840304e-05
"DDX41","1.83217129117011e-13","-0.0073728416657054",6.76961118211767e-13
"DDX47","4.08457774391111e-11","0.00745338616667324",1.22008991494284e-10
"DDX49","0.402854958323604","-0.00107997068599308",0.440804404420198
"DDX5","2.46353807129876e-41","0.0256311645387551",4.50827467047673e-39
"DDX50","2.84674513463447e-21","0.0108415669251362",2.22845690563517e-20
"DDX51","0.0115020212718879","0.00336980895712385",0.0155438350725987
"DDX52","0.000836000615500775","-0.00336763910867355",0.00127289952429231
"DDX55","2.36837218105326e-19","-0.012276639055182",1.51823144640024e-18
"DDX56","0.0019212490710135","-0.00324038363179779",0.00282379068643127
"DDX58","1.29155706919261e-05","0.00492290953699798",2.35998719180466e-05
"DDX59","0.616614916860344","-0.000395612932445832",0.651617790218836
"DDX6","4.82304235095196e-10","0.00502673626681788",1.30666725591852e-09
"DDX60","0.0541063659704357","-0.00245850239795065",0.0674608103287384
"DDX60L","3.53955426383936e-05","0.00543334968466508",6.23957411940712e-05
"DECR1","0.00953966506632122","0.00303429279888079",0.0130042461670063
"DECR2","3.41517265469077e-28","-0.0229689812553247",6.4193332515205e-27
"DEDD","1.09790577603037e-25","-0.0543233750310208",1.41658313420072e-24
"DEF6","1.11887102838613e-05","-0.00438748766583047",2.0568480106742e-05
"DEF8","3.69988369945019e-05","-0.00539302875528641",6.5021148760586e-05
"DEFA3","4.48755414327445e-14","0.0769740964958363",1.75079596281653e-13
"DEFA4","4.83195139683602e-06","0.0400429582166609",9.15512729007864e-06
"DEGS1","0.00105561520549459","-0.0046365954715662",0.00159129808487598
"DEK","0.790290443212147","0.000289744390410351",0.813351762384827
"DENND1A","1.14086895129074e-14","-0.01150590057949",4.66889787281388e-14
"DENND1B","2.55398713232711e-14","-0.010680431639449",1.01854939130101e-13
"DENND1C","0.266727605873755","-0.00166098831780465",0.300630872578315
"DENND2A","2.55410630439939e-28","0.0364640496644709",4.90540139532073e-27
"DENND2C","4.05661615762215e-16","0.0369664181480714",1.92396675368104e-15
"DENND2D","0.0323526602347478","0.0023201369472885",0.0414954313166912
"DENND3","4.49726876399225e-16","0.0114994371762768",2.125682735963e-15
"DENND4A","2.37767422437644e-22","0.0155402119752281",2.07383653797006e-21
"DENND4B","1.91264476506801e-15","-0.01312010914202",8.4283242055405e-15
"DENND4C","5.28278254049885e-05","0.00348969856487275",9.14305993224453e-05
"DENND5A","0.243608502981955","0.00140439979586365",0.276087739007009
"DENND5B","9.70971799335761e-09","-0.0176191884239504",2.33974049236212e-08
"DENND6A","4.4177121459275e-12","0.00855668752584238",1.42634454405296e-11
"DENR","0.424955995746331","-0.000764115631257056",0.462846682044292
"DEPDC5","0.00239668603282818","-0.00292721699481691",0.00348507613679168
"DEPTOR","5.67778268547508e-19","-0.0180119447953067",3.49865401946778e-18
"DERA","3.10942652782824e-15","-0.0127960038884411",1.33902662792177e-14
"DERL1","0.155640574939766","0.00203224145945274",0.182755198104212
"DERL2","0.00450883793861332","-0.00589600572343435",0.00636276160772538
"DERL3","4.65580195099968e-27","-0.0505825582471264",7.2833263101203e-26
"DES","1.47826973249114e-21","0.0404129955806776",1.19780602635184e-20
"DESI1","4.9297925207765e-06","-0.00717980706471",9.32775217694328e-06
"DESI2","0.000719091609168506","-0.00657673598617708",0.00110198601948575
"DET1","0.213133908330293","-0.0025651830272439",0.244261582996043
"DFFB","0.312329838608163","0.00135228130584913",0.347913989279956
"DGAT1","6.85896460116207e-13","-0.0156879693858841",2.38526703716999e-12
"DGCR2","0.497319498220822","0.00161139816202016",0.534815590779882
"DGCR6L","3.66253245052124e-05","-0.00998842937645122",6.44114274480608e-05
"DGCR8","0.0611358485278562","0.00221794463307473",0.0757094732982223
"DGKA","2.56537815649078e-06","-0.00473658901830337",4.98229930712937e-06
"DGKB","1.67774627931129e-07","0.0325006417165911",3.6161024806756e-07
"DGKD","1.58779305371405e-09","-0.0134885954949592",4.08922061284455e-09
"DGKH","2.67338718537928e-05","0.00584369900392573",4.75939469731895e-05
"DGKQ","2.09852110436013e-13","-0.0117739391673625",7.71260181553198e-13
"DGKZ","1.69899764846309e-07","-0.00641675365675243",3.65784199610289e-07
"DGUOK","7.38585310427234e-23","-0.0137565713382063",6.8290502724747e-22
"DHCR24","1.24504966695122e-23","0.0403536795147466",1.25788924164165e-22
"DHCR7","4.72698297593333e-27","-0.0218725870810823",7.38277099574515e-26
"DHDDS","0.0209334288988434","-0.00416195771665717",0.0274480636595758
"DHFR","0.200303938080246","-0.00232476070618387",0.231031977100762
"DHODH","0.0114495845286861","-0.00337941986764762",0.0154751282530277
"DHPS","0.0944443841956501","0.00228285235202441",0.114230712347376
"DHRS1","1.55647799292534e-13","-0.00898400104880764",5.79289334358514e-13
"DHRS11","4.20637618419898e-38","-0.0320417851144142",3.92285025101403e-36
"DHRS13","1.202734748138e-27","-0.0274791032887226",2.068319915282e-26
"DHRS3","4.72872207315312e-22","0.0204810477515148",4.01258752296694e-21
"DHRS4","2.66812049340819e-09","-0.00725616713619065",6.73382791193496e-09
"DHRS7","0.867511092506774","-0.000183514719236999",0.884008204057912
"DHRS7B","1.83026569229568e-07","0.00522360546979628",3.93317281068757e-07
"DHRS9","0.000252733806310916","0.00989240976733741",0.000406579065750468
"DHRSX","4.45252680391835e-09","-0.00931050952547363",1.10447717317657e-08
"DHTKD1","4.76977579022068e-16","-0.0114237197790132",2.25229091476876e-15
"DHX16","0.447910781473002","-0.000614750809453446",0.485666480660329
"DHX29","4.72154538136966e-08","0.00398261749887585",1.07137767018146e-07
"DHX32","1.15813807587143e-05","-0.00521226816252462",2.12380056681358e-05
"DHX33","0.0058763225428785","-0.00380853972055029",0.00820182074303908
"DHX34","1.68130221546605e-08","-0.0137558193126444",3.97342840833461e-08
"DHX35","2.64576540946314e-06","-0.00600621782278982",5.1322557412766e-06
"DHX36","2.25622232143251e-17","0.00880393900199172",1.20104831479549e-16
"DHX37","2.73812467739256e-13","-0.0107546387112984",9.95019529637709e-13
"DHX40","1.58454418823701e-18","-0.0129288612518085",9.39394503772051e-18
"DHX57","6.28415994843237e-07","-0.00497459544043982",1.29131498601368e-06
"DHX58","0.584775103023756","0.000694083133255363",0.621083412639883
"DHX8","0.112702524552219","-0.00107936432697164",0.134950837732342
"DIABLO","1.97967832190971e-08","-0.00679964802101019",4.64912834000055e-08
"DIAPH1","0.0147709223805867","0.00251890044934766",0.01970336627277
"DIAPH3","9.40915216822985e-06","-0.0148234819575441",1.73926752200612e-05
"DICER1","8.44329171616554e-24","0.0120741533981072",8.68433632456967e-23
"DIDO1","2.83289318426253e-11","0.00624956367731205",8.55690781506144e-11
"DIMT1","0.010212174641634","-0.00236249066211558",0.0138703097394214
"DIP2A","8.22635444535242e-08","-0.00593586706019739",1.82872820915593e-07
"DIP2B","5.52435543144488e-21","-0.00772768803118684",4.19254486146979e-20
"DIP2C","3.54047503157154e-19","-0.011629352983841",2.21828600330829e-18
"DIS3","7.48000133273839e-19","0.00848796964073517",4.55993293062411e-18
"DIS3L","0.0891167638094198","-0.00227146870697753",0.108110505589439
"DISC1","0.524002931337464","0.00246070161957657",0.561270505912983
"DISP1","0.000246262574692328","0.011139894348932",0.000396431653434172
"DKC1","0.435701251240779","-0.00102502617592048",0.473911229761614
"DKK2","2.64562314946219e-18","0.0372070734116859",1.52919540683157e-17
"DKK3","0.000375494619212466","0.00868774018386476",0.000593146956309724
"DKK4","0.697811295506202","-0.00859972804633863",0.728611449576343
"DLAT","1.58509753551591e-11","-0.00799393108337337",4.89146070536711e-11
"DLC1","3.96331410239377e-17","0.0240279938363578",2.06334854960371e-16
"DLEC1","2.76464613697776e-06","0.0346984264478998",5.35429370657893e-06
"DLG1","7.65401228288074e-06","-0.00439528075937845",1.42624908994544e-05
"DLG2","2.23720938043004e-05","0.0151002946337646",4.0049268698396e-05
"DLG3","5.93032347270104e-13","-0.015598468136914",2.0734753915547e-12
"DLG5","1.94493913750171e-20","-0.0172749015210922",1.39423242384546e-19
"DLGAP4","0.000167171060332037","-0.00502331903799819",0.000274347227438312
"DLGAP5","9.17081831200072e-28","-0.0654963820798484",1.62017790178679e-26
"DLST","0.0289784847619384","-0.00209970863450742",0.0373852518896037
"DMAP1","0.0286918256157835","0.00244671281390957",0.0370351366312862
"DMBT1","4.8873107258618e-08","0.0342783042915881",1.10648988632431e-07
"DMD","0.000316279623528231","0.00794460447338896",0.000503297140049272
"DMPK","0.0256884136947254","-0.00672858719136277",0.0333715409088055
"DMWD","3.2257237416439e-09","-0.0233588142151007",8.09267836787485e-09
"DMXL1","0.349590395689114","-0.000674142471942696",0.386401965559968
"DMXL2","1.07891816442309e-08","-0.00528936367265631",2.58700303504068e-08
"DNA2","2.05667105730132e-22","-0.0254385654893078",1.80521742848557e-21
"DNAAF2","2.89174244027931e-21","-0.0157544090935912",2.26003303209259e-20
"DNAAF3","0.695447119631904","0.00309017509647252",0.726299301530078
"DNAAF5","1.06277888844267e-31","-0.0189054567706402",3.41320941688922e-30
"DNAH1","4.22427614370223e-20","0.0264698411383704",2.92026046455937e-19
"DNAH10","5.55693744278527e-11","0.042449776130743",1.64269235774381e-10
"DNAH11","0.0142374472288674","-0.0115881404952736",0.0190388805560161
"DNAH12","3.70707484000622e-20","0.065479536582058",2.58668481102305e-19
"DNAH14","7.02237441157345e-31","-0.0433771268480657",1.93494344937076e-29
