"gene","pval","effect","fdr"
"SCARB2","2.69916419130523e-19","-1.73042886447244",1.91546891765351e-18
"SCARF1","2.16657911267126e-21","-0.679386009170995",2.07860798414313e-20
"SCARF2","0.000104360321190034","0.0730641014931461",0.000172875293323034
"SCCPDH","0.0390753392830266","0.537943706001734",0.0494552752672654
"SCD","6.00226888790458e-11","-11.9345991162574",1.75386581709739e-10
"SCD5","7.49336511421316e-29","2.30822717785665",3.03835911400585e-27
"SCFD1","1.7239105303829e-11","-0.975170765234862",5.27014907100922e-11
"SCFD2","2.43556725438253e-13","-0.284393508915783",8.85521924628453e-13
"SCG2","0.000364518486703418","-0.258688699630563",0.000573829789022013
"SCG3","0.83971933676938","0.000969725686600281",0.856496338011253
"SCGN","2.85703764393383e-06","-1.9657899039114",5.49812341907813e-06
"SCHIP1","0.000174028128415025","0.391683187064631",0.000282069279367205
"SCIN","8.90589948053577e-19","2.37604408913366",5.90497694817155e-18
"SCLT1","2.82981192528793e-17","-0.374731552432221",1.57615245335568e-16
"SCLY","2.03422964614189e-05","0.228012495526429",3.61009810940851e-05
"SCML2","6.57936491117385e-05","0.0550834124347271",0.00011138570871099
"SCO1","3.06656827941472e-18","0.234098318428056",1.91597319321961e-17
"SCO2","1.8152337358493e-20","-1.07421592505368",1.52564613565573e-19
"SCOC","1.68904093271563e-23","0.623378683944245",2.28914997387168e-22
"SCP2","1.16023441578263e-07","0.746157270744487",2.53983330342285e-07
"SCPEP1","4.87959197040183e-06","1.40811898826409",9.1718084098377e-06
"SCRIB","0.0082676047931238","0.124541611746187",0.0113297232304101
"SCRN2","3.18570246097461e-23","3.95387462386873",4.11385666421793e-22
"SCUBE1","2.28480270484291e-09","0.057565946159791",5.79612797394881e-09
"SCUBE3","1.02846399689378e-17","0.215623026230306",6.04621465476994e-17
"SCYL1","0.000256335383730991","-0.304559996058402",0.000410011775308678
"SCYL2","3.93177618853434e-11","0.529264041326275",1.16615866302314e-10
"SCYL3","2.14308815944866e-05","0.0629933328964488",3.79576624753688e-05
"SDAD1","0.00157293958822878","0.159681825703676",0.00232078073716954
"SDC1","6.66080798564775e-12","7.85728779693172",2.11637991236979e-11
"SDC2","0.000336547929933884","-1.63265830887836",0.000531666947833664
"SDC4","4.21919886555352e-07","4.92611816381895",8.78895696031688e-07
"SDCBP2","0.425328795118112","-0.118697184072227",0.462046815688948
"SDCCAG8","8.93136546157117e-10","-0.487686344553734",2.34793873780311e-09
"SDE2","7.92402984834951e-10","-0.243219864037945",2.09542313729972e-09
"SDF2","1.06311327980283e-11","0.600183172380894",3.30645680110394e-11
"SDF2L1","0.0528135080778902","-0.217779456242388",0.0657449772699245
"SDF4","0.00376341059989758","-0.528898372851986",0.00535386725971569
"SDHA","0.0411020732305076","1.53493309082294",0.0518605106339085
"SDHAF1","1.39124479359826e-05","-0.202644568675345",2.50969149603143e-05
"SDHAF2","0.236256499712232","-0.0566831900023708",0.268307433340782
"SDHAF3","0.864063497264794","0.00439588040296612",0.878961143769359
"SDHAF4","0.286437130859863","-0.0567098739236862",0.32085778198752
"SDHB","4.40790019291611e-14","3.64437556223914",1.73446647766783e-13
"SDHC","2.68796247006209e-19","0.669473143038641",1.90948047711044e-18
"SDHD","2.02794159198733e-05","2.60794649716854",3.5995871925511e-05
"SDK1","0.354924069885983","0.0491332177101631",0.39130209920405
"SDR39U1","0.0947018302510181","0.031292343745709",0.114126361724961
"SDS","2.37140084084197e-10","-1.5561746184903",6.55595187564981e-10
"SDSL","1.14118357127576e-25","0.798074133295365",2.28538246499595e-24
"SEC11A","9.44259123819473e-05","-1.23323935102275",0.000157584436771566
"SEC11C","7.93930551810254e-08","-0.69807139598187",1.76741927857805e-07
"SEC13","7.50966083172622e-15","1.8417654569783",3.20168552262779e-14
"SEC14L1","6.46991080979925e-06","-0.662204121149152",1.20326707887344e-05
"SEC14L2","1.20085156835359e-05","-0.229930799914163",2.17619836361742e-05
"SEC14L4","0.00951339870114581","-0.0852661031390739",0.0129612164549764
"SEC22A","7.34967577168436e-09","-0.180976074898406",1.78894158543493e-08
"SEC22B","2.89711203107226e-12","-0.405048094453381",9.53733539664383e-12
"SEC23A","7.37262405307602e-14","-0.760846935650476",2.83759628105305e-13
"SEC23B","0.0001512030780479","-0.712050981808714",0.000246737980789327
